pathogen_name,taxonid,ARG_name,frequency,antibiotic_name
Klebsiella pneumoniae,573,BEL-1,0.000125000000000,"Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,OXY-1-3,0.000021000000000,"Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,OXY-2-11,0.000021000000000,"Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,OKP-A-2,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-A-5,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-A-6,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-A-8,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-A-10,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-A-11,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-A-12,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-B-2,0.000063000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-B-3,0.000021000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-B-5,0.000146000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-B-6,0.000083000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,OKP-B-8,0.000042000000000,"Cephalosporin,Penam"
Klebsiella pneumoniae,573,LEN-2,0.000188000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-8,0.000021000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-9,0.000021000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-11,0.000021000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-13,0.000125000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-16,0.000083000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-17,0.000021000000000,"Penam,Penem"
Klebsiella pneumoniae,573,LEN-25,0.000021000000000,"Penam,Penem"
Klebsiella pneumoniae,573,CTX-M-85,0.000042000000000,Cephalosporin
Klebsiella pneumoniae,573,PDC-5,0.000021000000000,"Ampicillin,Cefalotin,Cefazolin,Cefixime,Cefoxitin,Ceftazidime,Ceftriaxone"
Klebsiella pneumoniae,573,AAC(2')-Ia,0.000021000000000,"6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(3)-Ia,0.001294000000000,"Astromicin,Sisomicin"
Klebsiella pneumoniae,573,AAC(3)-Ib,0.000250000000000,"Astromicin,Sisomicin"
Klebsiella pneumoniae,573,AAC(3)-Ic,0.000042000000000,"Astromicin,Sisomicin"
Klebsiella pneumoniae,573,AAC(3)-IIc,0.010746000000000,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(3)-IVa,0.020449000000000,"2'-N-ethylNetilmicin,6'-N-ethylNetilmicin,Apramycin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(3)-VIa,0.001502000000000,"6'-N-ethylNetilmicin,Sisomicin"
Klebsiella pneumoniae,573,AAC(6')-Ia,0.000167000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib,0.033073000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib-cr1,0.000021000000000,"Amikacin,CiprOfloxacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ic,0.000042000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Iq,0.000459000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Iaf,0.000689000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Iai,0.000021000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib3,0.008618000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib4,0.001419000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib7,0.000271000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib8,0.004090000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib9,0.033845000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib10,0.144142000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ib11,0.000209000000000,"Amikacin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-29b,0.000104000000000,"Amikacin,Dibekacin,Isepamicin,Kanamycin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-31,0.000167000000000,"Amikacin,Isepamicin,Kanamycin A,Neomycin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-I33,0.001669000000000,"Amikacin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-IIa,0.000334000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-IIc,0.003359000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.000125000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Gentamicin A,Kanamycin A,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,ANT(3'')-II-AAC(6')-IId bifunctional protein,0.000042000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Dibekacin,Gentamicin A,Netilmicin,Sisomicin,Spectinomycin,Streptomycin,Tobramycin"
Klebsiella pneumoniae,573,AadA,0.184184000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA2,0.310569000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA3,0.002608000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA4,0.000063000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA5,0.022953000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA6,0.000042000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA7,0.000021000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA8,0.000292000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA11,0.000021000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA12,0.000146000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA13,0.000209000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA15,0.000563000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA16,0.046468000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA17,0.000563000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA22,0.000250000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA23,0.001043000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,AadA24,0.011101000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,ANT(4')-IIb,0.000125000000000,"Amikacin,Isepamicin,Tobramycin"
Klebsiella pneumoniae,573,ANT(6)-Ia,0.000083000000000,Streptomycin
Klebsiella pneumoniae,573,AadK,0.000021000000000,Streptomycin
Klebsiella pneumoniae,573,Aad(6),0.000063000000000,Streptomycin
Klebsiella pneumoniae,573,ANT(9)-Ia,0.000042000000000,Spectinomycin
Klebsiella pneumoniae,573,APH(2'')-IIa,0.001252000000000,Plazomicin
Klebsiella pneumoniae,573,APH(3'')-Ib,0.303015000000000,Streptomycin
Klebsiella pneumoniae,573,APH(3')-Ia,0.171956000000000,"Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-Ib,0.000021000000000,"Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-IIa,0.003693000000000,"Butirosin,Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-IIb,0.000021000000000,"Butirosin,Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-IIc,0.000021000000000,"Butirosin,Gentamicin B,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-IIIa,0.000083000000000,"Amikacin,Butirosin,Gentamicin B,Isepamicin,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-VIa,0.054710000000000,"Amikacin,Butirosin,Gentamicin B,Isepamicin,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(3')-VIb,0.004903000000000,"Amikacin,Butirosin,Gentamicin B,Isepamicin,Kanamycin A,Neomycin,Paromomycin,Ribostamycin"
Klebsiella pneumoniae,573,APH(4)-Ia,0.021721000000000,Hygromycin B
Klebsiella pneumoniae,573,APH(6)-Ic,0.000292000000000,Streptomycin
Klebsiella pneumoniae,573,APH(6)-Id,0.303537000000000,Streptomycin
Klebsiella pneumoniae,573,APH(7'')-Ia,0.000063000000000,Hygromycin B
Klebsiella pneumoniae,573,RmtF,0.032488000000000,"Astromicin,Gentamicin A,Kanamycin A"
Klebsiella pneumoniae,573,RmtD,0.000167000000000,"Amikacin,Arbekacin,Gentamicin A,Tobramycin"
Klebsiella pneumoniae,573,RmtG,0.000459000000000,"Amikacin,Arbekacin,Gentamicin A,Tobramycin"
Klebsiella pneumoniae,573,Limosilactobacillus reuteri cat-TC,0.000021000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CatB2,0.002692000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CatB3,0.085884000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,Pseudomonas aeruginosa catB6,0.000083000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,Pseudomonas aeruginosa catB7,0.000042000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CatB8,0.001231000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CatI,0.168179000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CatII,0.000438000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CatIII,0.000042000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,Plasmid-encoded cat (pp-cat),0.013125000000000,"Azidamfenicol,Chloramphenicol,Thiamphenicol"
Klebsiella pneumoniae,573,CmlA1,0.023370000000000,Chloramphenicol
Klebsiella pneumoniae,573,CmlA4,0.001252000000000,Chloramphenicol
Klebsiella pneumoniae,573,CmlA5,0.025603000000000,Chloramphenicol
Klebsiella pneumoniae,573,CmlA6,0.003339000000000,Chloramphenicol
Klebsiella pneumoniae,573,CmlB,0.000021000000000,Chloramphenicol
Klebsiella pneumoniae,573,Cmx,0.000083000000000,Chloramphenicol
Klebsiella pneumoniae,573,FloR,0.047679000000000,"Chloramphenicol,Florfenicol"
Klebsiella pneumoniae,573,QnrA1,0.007094000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrA3,0.000313000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrA6,0.000605000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB1,0.158164000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB2,0.008764000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB3,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB4,0.033093000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB5,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB6,0.018362000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB7,0.001002000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB9,0.002671000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB10,0.000230000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB12,0.000209000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB13,0.000042000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB16,0.000083000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB17,0.001481000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB19,0.005467000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB20,0.005717000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB21,0.000042000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB26,0.000146000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB29,0.000042000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB31,0.000063000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB32,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB42,0.000042000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB45,0.000188000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB46,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB55,0.000063000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB57,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB65,0.000063000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB66,0.000125000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB68,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB69,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrB71,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrD1,0.000355000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrS1,0.187376000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrS2,0.000668000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrS3,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrS4,0.000042000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrS9,0.000167000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrVC1,0.000083000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrVC4,0.000125000000000,CiprOfloxacin
Klebsiella pneumoniae,573,QnrVC6,0.000021000000000,CiprOfloxacin
Klebsiella pneumoniae,573,FosA2,0.000021000000000,Fosfomycin
Klebsiella pneumoniae,573,Pp-flo,0.000021000000000,"Chloramphenicol,Florfenicol"
Klebsiella pneumoniae,573,LmrB,0.000021000000000,Lincosamide antibiotic
Klebsiella pneumoniae,573,MsrC,0.000021000000000,"Erythromycin,Quinupristin"
Klebsiella pneumoniae,573,EreA2,0.014919000000000,Erythromycin
Klebsiella pneumoniae,573,LnuB,0.000021000000000,"Clindamycin,Lincomycin"
Klebsiella pneumoniae,573,LnuF,0.000021000000000,"Clindamycin,Lincomycin"
Klebsiella pneumoniae,573,Arr-2,0.053688000000000,Rifampin
Klebsiella pneumoniae,573,Arr-3,0.079291000000000,Rifampin
Klebsiella pneumoniae,573,Arr-4,0.000021000000000,Rifampin
Klebsiella pneumoniae,573,Arr-5,0.000042000000000,Rifampin
Klebsiella pneumoniae,573,Arr-8,0.000042000000000,Rifampin
Klebsiella pneumoniae,573,DfrA1,0.001127000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA26,0.000730000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA12,0.214231000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA14,0.015524000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA17,0.017527000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA5,0.029045000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA7,0.003067000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA8,0.001252000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrB1,0.002003000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrF,0.000021000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrG,0.000083000000000,Trimethoprim
Klebsiella pneumoniae,573,FosA3,0.038393000000000,Fosfomycin
Klebsiella pneumoniae,573,LinG,0.001148000000000,Lincomycin
Klebsiella pneumoniae,573,SAT-2,0.018112000000000,Streptothricin
Klebsiella pneumoniae,573,SAT-4,0.000042000000000,Streptothricin
Klebsiella pneumoniae,573,VanM,0.000104000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanR gene in vanA cluster,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanR gene in vanM cluster,0.000146000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanS gene in vanA cluster,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanS gene in vanM cluster,0.000146000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanH gene in vanA cluster,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanH gene in vanM cluster,0.000271000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanX gene in vanA cluster,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanX gene in vanM cluster,0.000188000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanY gene in vanA cluster,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanY gene in vanM cluster,0.000230000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,VanZ gene in vanA cluster,0.000021000000000,glycoPeptide antibiotic
Klebsiella pneumoniae,573,ArnA,0.000021000000000,Peptide antibiotic
Klebsiella pneumoniae,573,BacA,0.002233000000000,"Bacitracin A,Bacitracin B,Bacitracin F"
Klebsiella pneumoniae,573,DfrA10,0.000292000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA15,0.000125000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA16,0.002859000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA19,0.004465000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA21,0.000230000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA23,0.003276000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrA25,0.003109000000000,Trimethoprim
Klebsiella pneumoniae,573,DfrB3,0.000230000000000,Trimethoprim
Klebsiella pneumoniae,573,MexV,0.000021000000000,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MexW,0.000021000000000,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Phenicol antibiotic,Tetracycline antibiotic"
Klebsiella pneumoniae,573,MfpA,0.000063000000000,"CiprOfloxacin,Sparfloxacin"
Klebsiella pneumoniae,573,QacA,0.000021000000000,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,RosA,0.000125000000000,Peptide antibiotic
Klebsiella pneumoniae,573,RosB,0.000104000000000,Peptide antibiotic
Klebsiella pneumoniae,573,SmeA,0.000021000000000,"Aminoglycoside antibiotic,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,SmeB,0.000021000000000,"Aminoglycoside antibiotic,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,SmeC,0.000021000000000,"Aminoglycoside antibiotic,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,SmeS,0.000021000000000,"Aminoglycoside antibiotic,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,Erm(42),0.004611000000000,"Clindamycin,Erythromycin"
Klebsiella pneumoniae,573,Mef(B),0.002316000000000,Macrolide antibiotic
Klebsiella pneumoniae,573,MsrE,0.061742000000000,Erythromycin
Klebsiella pneumoniae,573,LsaC,0.000021000000000,"Clindamycin,Lincomycin,Pleuromutilin"
Klebsiella pneumoniae,573,OXA-427,0.000021000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,OXA-436,0.000021000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,KPC-21,0.000146000000000,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,SHV-185,0.000250000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-186,0.000188000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-187,0.016547000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-188,0.000146000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,SHV-189,0.000167000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,TEM-219,0.000104000000000,"Cephalosporin,Monobactam,Penam,Penem"
Klebsiella pneumoniae,573,TEM-220,0.000083000000000,"Cephalosporin,Monobactam,Penam,Penem"
Klebsiella pneumoniae,573,CTX-M-155,0.000063000000000,Cephalosporin
Klebsiella pneumoniae,573,CTX-M-156,0.000021000000000,Cephalosporin
Klebsiella pneumoniae,573,CTX-M-157,0.000146000000000,Cephalosporin
Klebsiella pneumoniae,573,CTX-M-161,0.000021000000000,Cephalosporin
Klebsiella pneumoniae,573,KPC-22,0.000292000000000,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Klebsiella pneumoniae,573,GES-26,0.000021000000000,"CarbaPenem,Cephalosporin,Penam"
Klebsiella pneumoniae,573,NDM-13,0.000083000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,NDM-14,0.000772000000000,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Klebsiella pneumoniae,573,QnrB76,0.000021000000000,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,QnrB77,0.000083000000000,Fluoroquinolone antibiotic
Klebsiella pneumoniae,573,AadA25,0.000063000000000,"Spectinomycin,Streptomycin"
Klebsiella pneumoniae,573,RmtH,0.000063000000000,"Amikacin,Arbekacin,Gentamicin A,Tobramycin"
Klebsiella pneumoniae,573,AAC(6')-Ian,0.000668000000000,"2'-N-ethylNetilmicin,5-epiSisomicin,Amikacin,Dibekacin,Netilmicin,Sisomicin,Tobramycin"
Klebsiella pneumoniae,573,LsaE,0.000021000000000,"Lincomycin,Pleuromutilin"
Klebsiella pneumoniae,573,FosA5,0.083005000000000,CiprOfloxacin
Klebsiella pneumoniae,573,FosA4,0.000250000000000,Fosfomycin
Klebsiella pneumoniae,573,Escherichia coli rpoB mutants conferring resistance to rifampicin,0.001794000000000,"Rifabutin,Rifampin,Rifapentine,Rifaximin"
Klebsiella pneumoniae,573,Escherichia coli gyrA conferring resistance to fluoroquinolones,0.277121000000000,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Staphylococcus aureus gyrA conferring resistance to fluoroquinolones,0.000021000000000,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Morganella morganii gyrB conferring resistance to fluoroquinolones,0.000021000000000,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Salmonella serovars gyrB conferring resistance to fluoroquinolones,0.097611000000000,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Escherichia coli parC conferring resistance to fluoroquinolones,0.528263000000000,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Salmonella serovars parE conferring resistance to fluoroquinolones,0.000021000000000,"CiprOfloxacin,Enoxacin,Gatifloxacin,Grepafloxacin,LevOfloxacin,Lomefloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Ofloxacin,Pefloxacin,Sparfloxacin,Trovafloxacin"
Klebsiella pneumoniae,573,Planobispora rosea EF-Tu mutants conferring resistance to inhibitor GE2270A,0.000021000000000,GE2270A
Klebsiella pneumoniae,573,Escherichia coli EF-Tu mutants conferring resistance to kirromycin,0.000021000000000,Kirromycin
Klebsiella pneumoniae,573,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.189129000000000,Pulvomycin
Klebsiella pneumoniae,573,Escherichia coli EF-Tu mutants conferring resistance to Enacyloxin IIa,0.000021000000000,Enacyloxin IIa
Klebsiella pneumoniae,573,Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance,0.004632000000000,Tigecycline
Klebsiella pneumoniae,573,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,0.000230000000000,"CiprOfloxacin,Tetracycline"
Klebsiella pneumoniae,573,Klebsiella pneumoniae ramR mutants,0.060386000000000,Tigecycline
Klebsiella pneumoniae,573,Escherichia coli soxR with mutation conferring antibiotic resistance,0.978341000000000,"Chloramphenicol,CiprOfloxacin,Nalidixic acid"
Klebsiella pneumoniae,573,Escherichia coli folP with mutation conferring resistance to sulfonamides,0.000042000000000,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Klebsiella pneumoniae,573,CfrA,0.000063000000000,"Azidamfenicol,Chloramphenicol,Clindamycin,Dalfopristin,Griseoviridin,Lincomycin,Madumycin II,Thiamphenicol,Tiamulin,Virginiamycin M1"
Klebsiella pneumoniae,573,TetR,0.017319000000000,Tetracycline antibiotic
Klebsiella pneumoniae,573,Escherichia coli soxS with mutation conferring antibiotic resistance,0.000730000000000,"Chloramphenicol,CiprOfloxacin,enrOfloxacin"
Klebsiella pneumoniae,573,MdtN,0.000250000000000,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
Klebsiella pneumoniae,573,MdtO,0.000083000000000,"Disinfecting agents and antiseptics,Nucleoside antibiotic"
